Runtime (microseconds), 68654588
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 8293, 8337, 8277, 8268, 8388, 8293, 8261, 8297, 
1, 8318, 8345, 8277, 8401, 8388, 8299, 8279, 8297, 
2, 8355, 8358, 8305, 8436, 8406, 8295, 8297, 8347, 
3, 8366, 8369, 8346, 8435, 8448, 8306, 8339, 8348, 
4, 8394, 8371, 8363, 8493, 8467, 8362, 8435, 8362, 
5, 8392, 8387, 8480, 8514, 8454, 8395, 8480, 8389, 
6, 8393, 8395, 8468, 8525, 8464, 8413, 8480, 8389, 
7, 8404, 8396, 8470, 8525, 8469, 8414, 8497, 8390, 
8, 8407, 8401, 8480, 8521, 8490, 8480, 8511, 8463, 
9, 8519, 8410, 8518, 8549, 8508, 8463, 8536, 8467, 
10, 8519, 8451, 8507, 8566, 8528, 8463, 8535, 8469, 
11, 8520, 8518, 8530, 8566, 8528, 8467, 8569, 8516, 
12, 8520, 8552, 8542, 8567, 8529, 8548, 8571, 8565, 
13, 8551, 8551, 8545, 8568, 8530, 8528, 8571, 8566, 
14, 8551, 8570, 8568, 8571, 8537, 8528, 8583, 8567, 
15, 8551, 8578, 8568, 8570, 8538, 8538, 8582, 8576, 
16, 8566, 8590, 8568, 8571, 8581, 8562, 8583, 8588, 
17, 8568, 8592, 8586, 8573, 8592, 8551, 8583, 8590, 
18, 8580, 8592, 8589, 8574, 8596, 8577, 8584, 8590, 
19, 8595, 8592, 8611, 8575, 8608, 8585, 8587, 8590, 
20, 8618, 8595, 8613, 8583, 8614, 8596, 8589, 8591, 
21, 8628, 8615, 8640, 8596, 8615, 8611, 8589, 8592, 
22, 8649, 8615, 8640, 8633, 8615, 8612, 8590, 8593, 
23, 8653, 8626, 8641, 8648, 8631, 8612, 8616, 8594, 
24, 8656, 8656, 8644, 8650, 8631, 8612, 8633, 8610, 
25, 8658, 8662, 8645, 8655, 8642, 8614, 8637, 8631, 
26, 8658, 8662, 8645, 8664, 8682, 8618, 8637, 8635, 
27, 8662, 8679, 8647, 8678, 8683, 8619, 8637, 8642, 
28, 8663, 8670, 8660, 8682, 8699, 8620, 8642, 8683, 
29, 8664, 8670, 8685, 8682, 8700, 8621, 8676, 8682, 
30, 8666, 8680, 8688, 8683, 8702, 8624, 8677, 8685, 
31, 8666, 8681, 8689, 8684, 8702, 8626, 8683, 8686, 
32, 8667, 8681, 8691, 8686, 8705, 8665, 8687, 8687, 
33, 8668, 8683, 8694, 8689, 8706, 8669, 8692, 8690, 
34, 8689, 8684, 8697, 8691, 8708, 8686, 8702, 8696, 
35, 8690, 8686, 8698, 8714, 8710, 8694, 8724, 8699, 
36, 8701, 8689, 8700, 8719, 8712, 8709, 8739, 8706, 
37, 8714, 8692, 8706, 8730, 8713, 8713, 8738, 8705, 
38, 8715, 8735, 8741, 8731, 8717, 8719, 8741, 8709, 
39, 8737, 8738, 8744, 8732, 8728, 8732, 8742, 8708, 
40, 8737, 8738, 8744, 8732, 8729, 8741, 8743, 8709, 
41, 8738, 8740, 8749, 8732, 8739, 8739, 8743, 8711, 
42, 8737, 8740, 8749, 8734, 8733, 8741, 8744, 8737, 
43, 8737, 8740, 8750, 8738, 8737, 8751, 8745, 8738, 
44, 8740, 8744, 8750, 8739, 8742, 8748, 8747, 8739, 
45, 8743, 8744, 8750, 8741, 8745, 8766, 8746, 8740, 
46, 8743, 8746, 8752, 8742, 8755, 8771, 8752, 8742, 
47, 8744, 8748, 8754, 8744, 8764, 8769, 8755, 8754, 
48, 8749, 8749, 8764, 8752, 8764, 8772, 8756, 8757, 
49, 8748, 8751, 8775, 8752, 8765, 8772, 8757, 8758, 
50, 8761, 8770, 8775, 8758, 8766, 8773, 8761, 8760, 
51, 8761, 8768, 8776, 8772, 8769, 8775, 8770, 8766, 
52, 8763, 8771, 8778, 8774, 8770, 8774, 8772, 8766, 
53, 8762, 8772, 8779, 8775, 8770, 8779, 8774, 8771, 
54, 8764, 8773, 8780, 8784, 8772, 8778, 8777, 8791, 
55, 8773, 8774, 8781, 8786, 8774, 8780, 8777, 8775, 
56, 8783, 8774, 8782, 8786, 8781, 8781, 8778, 8789, 
57, 8784, 8777, 8783, 8787, 8786, 8781, 8784, 8791, 
58, 8784, 8783, 8784, 8788, 8788, 8782, 8782, 8798, 
59, 8790, 8784, 8789, 8789, 8795, 8798, 8787, 8800, 
60, 8792, 8792, 8792, 8796, 8800, 8799, 8789, 8805, 
61, 8792, 8799, 8796, 8806, 8799, 8807, 8791, 8806, 
62, 8797, 8799, 8805, 8809, 8803, 8802, 8792, 8813, 
63, 8799, 8800, 8804, 8809, 8807, 8801, 8800, 8813, 
64, 8806, 8800, 8810, 8812, 8809, 8803, 8813, 8812, 
65, 8808, 8806, 8809, 8811, 8813, 8812, 8817, 8813, 
66, 8808, 8810, 8811, 8815, 8820, 8816, 8817, 8813, 
67, 8816, 8811, 8815, 8816, 8819, 8818, 8818, 8815, 
68, 8820, 8813, 8816, 8820, 8822, 8816, 8818, 8816, 
69, 8829, 8814, 8819, 8818, 8823, 8818, 8823, 8819, 
70, 8827, 8823, 8819, 8817, 8824, 8820, 8822, 8824, 
71, 8827, 8824, 8820, 8822, 8825, 8819, 8833, 8824, 
72, 8829, 8826, 8827, 8824, 8827, 8827, 8836, 8826, 
73, 8830, 8835, 8829, 8825, 8830, 8827, 8836, 8828, 
74, 8831, 8837, 8829, 8826, 8828, 8828, 8837, 8831, 
75, 8836, 8840, 8834, 8829, 8832, 8829, 8843, 8832, 
76, 8837, 8844, 8835, 8835, 8833, 8830, 8844, 8833, 
77, 8838, 8845, 8836, 8843, 8835, 8832, 8846, 8846, 
78, 8839, 8845, 8837, 8847, 8839, 8834, 8844, 8851, 
79, 8844, 8847, 8838, 8847, 8839, 8835, 8847, 8850, 
80, 8844, 8848, 8847, 8848, 8843, 8837, 8847, 8848, 
81, 8849, 8849, 8849, 8853, 8845, 8846, 8849, 8850, 
82, 8853, 8850, 8852, 8855, 8846, 8850, 8850, 8854, 
83, 8854, 8852, 8854, 8857, 8848, 8854, 8852, 8856, 
84, 8857, 8852, 8854, 8857, 8852, 8855, 8854, 8855, 
85, 8859, 8853, 8860, 8858, 8859, 8857, 8854, 8857, 
86, 8860, 8855, 8861, 8859, 8859, 8859, 8858, 8859, 
87, 8862, 8857, 8863, 8861, 8862, 8859, 8859, 8860, 
88, 8864, 8858, 8865, 8862, 8861, 8861, 8861, 8860, 
89, 8868, 8859, 8864, 8866, 8862, 8862, 8864, 8865, 
90, 8869, 8861, 8870, 8866, 8862, 8867, 8866, 8867, 
91, 8870, 8866, 8870, 8867, 8864, 8865, 8867, 8869, 
92, 8872, 8866, 8872, 8870, 8866, 8867, 8871, 8869, 
93, 8874, 8868, 8874, 8870, 8874, 8868, 8877, 8871, 
94, 8878, 8869, 8874, 8872, 8879, 8869, 8877, 8875, 
95, 8879, 8872, 8877, 8874, 8880, 8873, 8877, 8874, 
96, 8881, 8873, 8879, 8875, 8880, 8880, 8877, 8877, 
97, 8883, 8877, 8880, 8882, 8882, 8883, 8880, 8878, 
98, 8884, 8885, 8881, 8884, 8886, 8884, 8885, 8880, 
99, 8885, 8885, 8885, 8883, 8888, 8884, 8885, 8882, 
100, 8886, 8886, 8890, 8884, 8890, 8886, 8887, 8883, 
101, 8888, 8892, 8894, 8885, 8891, 8887, 8892, 8890, 
102, 8890, 8893, 8894, 8886, 8894, 8889, 8893, 8890, 
103, 8892, 8894, 8894, 8891, 8901, 8890, 8895, 8890, 
104, 8899, 8897, 8904, 8902, 8903, 8894, 8895, 8895, 
105, 8901, 8899, 8905, 8906, 8906, 8898, 8897, 8902, 
106, 8904, 8900, 8905, 8905, 8906, 8899, 8899, 8905, 
107, 8902, 8909, 8905, 8906, 8907, 8899, 8907, 8905, 
108, 8906, 8908, 8906, 8909, 8910, 8901, 8913, 8905, 
109, 8907, 8908, 8911, 8910, 8912, 8904, 8910, 8907, 
110, 8912, 8911, 8913, 8912, 8912, 8904, 8912, 8909, 
111, 8917, 8916, 8912, 8912, 8915, 8908, 8912, 8912, 
112, 8917, 8918, 8918, 8913, 8917, 8916, 8913, 8914, 
113, 8920, 8925, 8917, 8915, 8917, 8915, 8915, 8916, 
114, 8920, 8926, 8922, 8921, 8918, 8915, 8919, 8920, 
115, 8924, 8927, 8925, 8917, 8919, 8922, 8920, 8922, 
116, 8924, 8928, 8925, 8926, 8920, 8922, 8925, 8924, 
117, 8930, 8930, 8926, 8927, 8927, 8924, 8926, 8930, 
118, 8932, 8932, 8930, 8931, 8928, 8927, 8929, 8932, 
119, 8934, 8933, 8932, 8931, 8931, 8930, 8934, 8933, 
120, 8937, 8932, 8933, 8934, 8931, 8930, 8934, 8935, 
121, 8937, 8932, 8934, 8935, 8932, 8935, 8937, 8938, 
122, 8939, 8933, 8934, 8939, 8935, 8936, 8940, 8939, 
123, 8940, 8936, 8935, 8938, 8938, 8938, 8941, 8940, 
124, 8942, 8938, 8936, 8941, 8940, 8938, 8940, 8941, 
125, 8944, 8940, 8939, 8941, 8940, 8939, 8943, 8941, 
126, 8947, 8940, 8940, 8943, 8943, 8940, 8943, 8943, 
127, 8948, 8941, 8940, 8946, 8944, 8941, 8944, 8946, 
128, 8949, 8947, 8944, 8948, 8944, 8942, 8945, 8948, 
129, 8951, 8948, 8947, 8948, 8945, 8945, 8948, 8952, 
130, 8951, 8949, 8947, 8951, 8947, 8947, 8954, 8954, 
131, 8953, 8951, 8951, 8952, 8950, 8953, 8954, 8955, 
132, 8952, 8954, 8954, 8955, 8952, 8954, 8956, 8956, 
133, 8954, 8957, 8955, 8958, 8953, 8953, 8957, 8956, 
134, 8957, 8959, 8956, 8959, 8956, 8958, 8958, 8959, 
135, 8958, 8959, 8958, 8959, 8957, 8961, 8959, 8963, 
136, 8960, 8962, 8956, 8963, 8957, 8963, 8962, 8963, 
137, 8961, 8963, 8962, 8964, 8961, 8963, 8962, 8964, 
138, 8962, 8966, 8963, 8965, 8963, 8965, 8964, 8971, 
139, 8963, 8969, 8964, 8965, 8962, 8966, 8968, 8974, 
140, 8963, 8968, 8965, 8968, 8964, 8966, 8970, 8976, 
141, 8965, 8969, 8969, 8968, 8966, 8969, 8974, 8975, 
142, 8967, 8973, 8969, 8969, 8967, 8969, 8975, 8977, 
143, 8968, 8975, 8969, 8969, 8969, 8969, 8976, 8979, 
144, 8975, 8978, 8971, 8972, 8972, 8979, 8976, 8979, 
145, 8975, 8981, 8973, 8978, 8972, 8981, 8981, 8980, 
146, 8978, 8982, 8977, 8982, 8975, 8986, 8984, 8979, 
147, 8983, 8983, 8979, 8983, 8979, 8987, 8986, 8982, 
148, 8984, 8984, 8982, 8982, 8982, 8987, 8987, 8984, 
149, 8985, 8986, 8985, 8987, 8987, 8991, 8987, 8986, 
150, 8988, 8988, 8990, 8986, 8990, 8992, 8989, 8988, 
151, 8989, 8990, 8989, 8989, 8990, 8993, 8989, 8991, 
152, 8991, 8991, 8992, 8989, 8991, 8995, 8990, 8991, 
153, 8991, 8992, 8993, 8993, 8995, 8995, 8993, 8990, 
154, 8993, 8995, 8992, 8997, 8997, 8997, 8993, 8994, 
155, 8997, 8996, 8994, 8997, 9000, 8999, 8997, 8996, 
156, 8997, 8997, 8995, 8999, 9002, 8999, 8997, 8996, 
157, 8999, 8999, 9001, 9000, 9004, 9003, 9002, 8997, 
158, 9001, 9002, 9003, 9001, 9004, 9003, 9004, 8998, 
159, 9002, 9004, 9002, 9003, 9004, 9005, 9004, 8998, 
160, 9002, 9006, 9004, 9004, 9006, 9006, 9006, 9000, 
161, 9003, 9009, 9006, 9006, 9008, 9007, 9010, 9001, 
162, 9010, 9009, 9007, 9010, 9011, 9008, 9009, 9002, 
163, 9009, 9012, 9007, 9011, 9010, 9010, 9010, 9003, 
164, 9012, 9015, 9009, 9011, 9016, 9010, 9012, 9004, 
165, 9016, 9015, 9011, 9014, 9017, 9012, 9013, 9005, 
166, 9019, 9019, 9012, 9015, 9015, 9013, 9015, 9006, 
167, 9019, 9019, 9013, 9017, 9016, 9017, 9014, 9014, 
168, 9021, 9021, 9013, 9017, 9019, 9019, 9017, 9018, 
169, 9021, 9021, 9019, 9019, 9021, 9018, 9020, 9019, 
170, 9025, 9023, 9024, 9021, 9022, 9024, 9020, 9020, 
171, 9026, 9025, 9025, 9022, 9022, 9022, 9021, 9025, 
172, 9026, 9027, 9026, 9023, 9024, 9023, 9021, 9026, 
173, 9027, 9028, 9027, 9025, 9026, 9025, 9025, 9028, 
174, 9028, 9035, 9028, 9025, 9026, 9028, 9026, 9029, 
175, 9031, 9035, 9033, 9026, 9028, 9031, 9029, 9031, 
176, 9031, 9035, 9034, 9027, 9032, 9032, 9030, 9032, 
177, 9033, 9036, 9034, 9030, 9032, 9033, 9035, 9033, 
178, 9035, 9036, 9035, 9033, 9036, 9035, 9037, 9035, 
179, 9036, 9038, 9037, 9033, 9044, 9036, 9040, 9035, 
180, 9039, 9046, 9039, 9037, 9046, 9039, 9039, 9036, 
181, 9039, 9044, 9041, 9039, 9048, 9040, 9042, 9038, 
182, 9042, 9046, 9043, 9042, 9048, 9046, 9045, 9041, 
183, 9045, 9051, 9044, 9044, 9050, 9048, 9047, 9041, 
184, 9046, 9052, 9045, 9047, 9050, 9048, 9050, 9042, 
185, 9050, 9052, 9051, 9048, 9052, 9049, 9052, 9046, 
186, 9049, 9056, 9056, 9052, 9054, 9051, 9051, 9049, 
187, 9056, 9058, 9057, 9056, 9056, 9053, 9053, 9050, 
188, 9056, 9060, 9056, 9058, 9055, 9054, 9055, 9053, 
189, 9058, 9060, 9058, 9061, 9058, 9056, 9060, 9058, 
190, 9061, 9061, 9058, 9062, 9060, 9056, 9062, 9061, 
191, 9066, 9062, 9060, 9067, 9061, 9059, 9062, 9062, 
192, 9070, 9067, 9061, 9067, 9062, 9059, 9065, 9066, 
193, 9072, 9066, 9061, 9069, 9062, 9062, 9065, 9068, 
194, 9072, 9067, 9063, 9069, 9065, 9064, 9068, 9069, 
195, 9074, 9069, 9068, 9072, 9068, 9065, 9068, 9070, 
196, 9076, 9072, 9070, 9074, 9072, 9069, 9070, 9071, 
197, 9078, 9073, 9076, 9074, 9073, 9072, 9072, 9071, 
198, 9079, 9075, 9077, 9075, 9076, 9074, 9073, 9075, 
199, 9079, 9078, 9079, 9077, 9076, 9075, 9078, 9075, 
200, 9081, 9079, 9082, 9078, 9078, 9077, 9079, 9078, 
201, 9084, 9078, 9084, 9081, 9081, 9078, 9081, 9079, 
202, 9084, 9078, 9088, 9084, 9085, 9079, 9082, 9081, 
203, 9086, 9082, 9089, 9086, 9087, 9083, 9082, 9087, 
204, 9086, 9085, 9091, 9088, 9088, 9088, 9083, 9088, 
205, 9088, 9087, 9092, 9092, 9089, 9090, 9087, 9089, 
206, 9089, 9089, 9092, 9092, 9091, 9091, 9089, 9090, 
207, 9090, 9093, 9093, 9094, 9092, 9094, 9090, 9091, 
208, 9090, 9093, 9094, 9096, 9094, 9095, 9092, 9093, 
209, 9091, 9096, 9096, 9096, 9096, 9096, 9094, 9094, 
210, 9094, 9096, 9098, 9097, 9098, 9097, 9094, 9100, 
211, 9099, 9098, 9101, 9098, 9098, 9099, 9095, 9101, 
212, 9101, 9102, 9105, 9102, 9100, 9100, 9102, 9104, 
213, 9102, 9103, 9108, 9102, 9102, 9101, 9103, 9106, 
214, 9103, 9109, 9107, 9102, 9105, 9106, 9104, 9110, 
215, 9105, 9112, 9112, 9103, 9106, 9107, 9109, 9112, 
216, 9109, 9113, 9112, 9109, 9108, 9112, 9111, 9115, 
217, 9112, 9113, 9115, 9109, 9110, 9113, 9115, 9116, 
218, 9112, 9113, 9117, 9112, 9111, 9116, 9117, 9117, 
219, 9115, 9115, 9119, 9113, 9114, 9116, 9118, 9118, 
220, 9118, 9117, 9120, 9114, 9121, 9117, 9121, 9122, 
221, 9118, 9117, 9123, 9118, 9122, 9123, 9121, 9122, 
222, 9120, 9118, 9125, 9120, 9123, 9121, 9124, 9123, 
223, 9123, 9123, 9129, 9123, 9127, 9123, 9124, 9124, 
224, 9123, 9124, 9128, 9130, 9129, 9126, 9126, 9125, 
225, 9123, 9126, 9132, 9131, 9129, 9130, 9128, 9128, 
226, 9124, 9128, 9135, 9132, 9131, 9136, 9128, 9129, 
227, 9126, 9134, 9135, 9132, 9133, 9139, 9130, 9131, 
228, 9128, 9133, 9138, 9138, 9134, 9140, 9131, 9134, 
229, 9130, 9135, 9139, 9139, 9135, 9142, 9141, 9134, 
230, 9138, 9137, 9140, 9140, 9138, 9143, 9142, 9141, 
231, 9139, 9138, 9141, 9140, 9139, 9144, 9146, 9145, 
232, 9143, 9141, 9142, 9142, 9141, 9144, 9146, 9145, 
233, 9145, 9142, 9143, 9150, 9143, 9145, 9150, 9147, 
234, 9148, 9148, 9145, 9151, 9145, 9146, 9152, 9147, 
235, 9151, 9152, 9148, 9152, 9145, 9147, 9152, 9148, 
236, 9151, 9152, 9148, 9153, 9152, 9148, 9154, 9154, 
237, 9153, 9153, 9154, 9154, 9153, 9150, 9155, 9155, 
238, 9154, 9154, 9157, 9155, 9155, 9150, 9156, 9156, 
239, 9156, 9154, 9159, 9156, 9156, 9155, 9157, 9158, 
240, 9162, 9156, 9159, 9158, 9160, 9157, 9158, 9159, 
241, 9162, 9159, 9162, 9158, 9164, 9160, 9160, 9159, 
242, 9164, 9160, 9163, 9162, 9165, 9165, 9160, 9160, 
243, 9167, 9161, 9164, 9165, 9167, 9164, 9163, 9162, 
244, 9168, 9162, 9169, 9166, 9168, 9166, 9163, 9165, 
245, 9172, 9165, 9171, 9168, 9169, 9166, 9167, 9168, 
246, 9174, 9168, 9171, 9170, 9171, 9169, 9170, 9172, 
247, 9175, 9167, 9172, 9171, 9171, 9170, 9169, 9176, 
248, 9176, 9175, 9174, 9172, 9173, 9173, 9173, 9175, 
249, 9176, 9177, 9177, 9176, 9174, 9176, 9176, 9176, 
250, 9184, 9176, 9181, 9175, 9175, 9178, 9178, 9177, 
251, 9183, 9177, 9180, 9179, 9176, 9180, 9180, 9179, 
252, 9183, 9177, 9182, 9182, 9179, 9183, 9181, 9178, 
253, 9185, 9178, 9183, 9185, 9184, 9184, 9182, 9180, 
254, 9188, 9178, 9183, 9188, 9187, 9184, 9185, 9183, 
255, 9187, 9181, 9185, 9190, 9187, 9186, 9187, 9184, 
256, 9189, 9182, 9186, 9191, 9187, 9187, 9188, 9185, 
257, 9190, 9183, 9187, 9191, 9189, 9189, 9189, 9187, 
258, 9190, 9184, 9187, 9191, 9191, 9190, 9191, 9189, 
259, 9191, 9189, 9188, 9192, 9194, 9192, 9192, 9190, 
260, 9193, 9190, 9190, 9195, 9193, 9194, 9194, 9194, 
261, 9195, 9194, 9192, 9195, 9194, 9199, 9196, 9197, 
262, 9196, 9197, 9194, 9198, 9197, 9199, 9199, 9199, 
263, 9200, 9200, 9203, 9199, 9199, 9200, 9201, 9200, 
264, 9197, 9208, 9201, 9202, 9201, 9201, 9201, 9203, 
265, 9201, 9208, 9202, 9204, 9204, 9203, 9202, 9206, 
266, 9203, 9209, 9202, 9206, 9205, 9202, 9203, 9206, 
267, 9209, 9211, 9206, 9207, 9207, 9205, 9206, 9207, 
268, 9210, 9213, 9204, 9209, 9207, 9207, 9206, 9210, 
269, 9211, 9214, 9206, 9210, 9208, 9210, 9208, 9213, 
270, 9212, 9216, 9214, 9212, 9215, 9209, 9212, 9216, 
271, 9212, 9217, 9216, 9215, 9217, 9213, 9212, 9217, 
272, 9216, 9218, 9216, 9217, 9217, 9216, 9211, 9219, 
273, 9217, 9221, 9219, 9219, 9219, 9218, 9216, 9220, 
274, 9218, 9223, 9221, 9222, 9219, 9220, 9218, 9219, 
275, 9220, 9225, 9226, 9223, 9223, 9221, 9219, 9223, 
276, 9222, 9225, 9223, 9226, 9222, 9224, 9220, 9224, 
277, 9223, 9226, 9226, 9225, 9222, 9224, 9222, 9225, 
278, 9225, 9227, 9229, 9226, 9227, 9226, 9224, 9229, 
279, 9226, 9228, 9230, 9227, 9227, 9236, 9226, 9232, 
280, 9228, 9229, 9231, 9233, 9232, 9239, 9228, 9234, 
281, 9232, 9232, 9233, 9239, 9233, 9238, 9234, 9234, 
282, 9232, 9236, 9234, 9236, 9233, 9240, 9234, 9235, 
283, 9234, 9240, 9238, 9242, 9235, 9242, 9236, 9235, 
284, 9236, 9241, 9238, 9243, 9240, 9244, 9240, 9236, 
285, 9237, 9243, 9239, 9248, 9240, 9249, 9240, 9240, 
286, 9240, 9243, 9245, 9251, 9246, 9249, 9244, 9241, 
287, 9243, 9246, 9242, 9251, 9247, 9250, 9247, 9248, 
288, 9245, 9246, 9253, 9254, 9249, 9254, 9254, 9249, 
289, 9251, 9248, 9255, 9257, 9250, 9255, 9255, 9256, 
290, 9251, 9254, 9257, 9261, 9251, 9257, 9257, 9256, 
291, 9253, 9254, 9262, 9263, 9252, 9260, 9258, 9258, 
292, 9253, 9255, 9263, 9264, 9258, 9261, 9261, 9258, 
293, 9256, 9260, 9264, 9265, 9259, 9264, 9266, 9260, 
294, 9258, 9261, 9264, 9267, 9259, 9266, 9269, 9261, 
295, 9270, 9262, 9267, 9268, 9259, 9266, 9270, 9267, 
