Runtime (microseconds), 70397862
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 8297, 8277, 8296, 8265, 8312, 8309, 8269, 8325, 
1, 8365, 8333, 8344, 8286, 8326, 8392, 8320, 8326, 
2, 8378, 8331, 8380, 8286, 8341, 8417, 8412, 8369, 
3, 8364, 8370, 8411, 8289, 8394, 8419, 8420, 8378, 
4, 8366, 8387, 8455, 8310, 8446, 8429, 8432, 8412, 
5, 8411, 8405, 8474, 8322, 8453, 8430, 8462, 8430, 
6, 8437, 8444, 8475, 8323, 8448, 8461, 8465, 8442, 
7, 8454, 8454, 8493, 8414, 8452, 8484, 8500, 8475, 
8, 8463, 8485, 8497, 8394, 8487, 8490, 8501, 8476, 
9, 8498, 8518, 8498, 8394, 8501, 8508, 8504, 8499, 
10, 8528, 8527, 8498, 8394, 8503, 8517, 8509, 8504, 
11, 8529, 8529, 8500, 8499, 8502, 8559, 8517, 8505, 
12, 8541, 8529, 8512, 8505, 8504, 8579, 8543, 8526, 
13, 8547, 8541, 8544, 8546, 8514, 8592, 8552, 8545, 
14, 8558, 8561, 8576, 8595, 8531, 8595, 8553, 8542, 
15, 8560, 8588, 8597, 8589, 8549, 8622, 8554, 8548, 
16, 8578, 8594, 8622, 8613, 8575, 8634, 8554, 8583, 
17, 8634, 8595, 8627, 8621, 8584, 8637, 8556, 8587, 
18, 8635, 8597, 8623, 8645, 8618, 8645, 8557, 8584, 
19, 8644, 8598, 8627, 8646, 8623, 8655, 8558, 8644, 
20, 8645, 8600, 8628, 8651, 8624, 8674, 8586, 8632, 
21, 8676, 8600, 8663, 8652, 8626, 8675, 8623, 8640, 
22, 8678, 8602, 8662, 8653, 8649, 8676, 8624, 8642, 
23, 8677, 8678, 8665, 8672, 8650, 8678, 8627, 8643, 
24, 8679, 8654, 8675, 8678, 8674, 8679, 8668, 8644, 
25, 8680, 8646, 8672, 8680, 8689, 8680, 8671, 8645, 
26, 8683, 8653, 8680, 8688, 8691, 8682, 8673, 8648, 
27, 8683, 8681, 8698, 8691, 8691, 8684, 8677, 8649, 
28, 8683, 8682, 8700, 8709, 8699, 8685, 8694, 8669, 
29, 8685, 8704, 8712, 8712, 8701, 8700, 8695, 8685, 
30, 8686, 8710, 8714, 8726, 8705, 8700, 8703, 8690, 
31, 8687, 8710, 8716, 8729, 8704, 8712, 8723, 8710, 
32, 8694, 8714, 8715, 8732, 8713, 8713, 8725, 8721, 
33, 8702, 8716, 8718, 8734, 8729, 8719, 8724, 8724, 
34, 8716, 8716, 8731, 8733, 8728, 8724, 8739, 8726, 
35, 8730, 8717, 8732, 8737, 8730, 8728, 8741, 8728, 
36, 8755, 8719, 8749, 8736, 8737, 8735, 8742, 8727, 
37, 8755, 8729, 8751, 8739, 8738, 8748, 8743, 8748, 
38, 8758, 8735, 8755, 8742, 8742, 8744, 8744, 8747, 
39, 8758, 8750, 8756, 8753, 8745, 8751, 8747, 8753, 
40, 8761, 8751, 8758, 8755, 8750, 8754, 8748, 8754, 
41, 8763, 8758, 8759, 8760, 8758, 8755, 8758, 8755, 
42, 8765, 8762, 8760, 8764, 8766, 8757, 8761, 8757, 
43, 8766, 8762, 8761, 8764, 8767, 8758, 8762, 8759, 
44, 8774, 8763, 8763, 8764, 8768, 8763, 8764, 8761, 
45, 8772, 8765, 8765, 8768, 8769, 8765, 8764, 8766, 
46, 8776, 8765, 8767, 8777, 8771, 8769, 8770, 8770, 
47, 8778, 8767, 8773, 8778, 8772, 8776, 8770, 8770, 
48, 8779, 8769, 8772, 8785, 8777, 8779, 8771, 8776, 
49, 8780, 8773, 8779, 8786, 8783, 8782, 8773, 8777, 
50, 8780, 8784, 8780, 8787, 8791, 8783, 8774, 8778, 
51, 8781, 8792, 8786, 8787, 8798, 8785, 8777, 8778, 
52, 8782, 8794, 8785, 8788, 8800, 8789, 8782, 8781, 
53, 8786, 8796, 8787, 8790, 8800, 8788, 8792, 8800, 
54, 8787, 8797, 8791, 8790, 8800, 8789, 8796, 8800, 
55, 8788, 8797, 8797, 8791, 8802, 8793, 8801, 8805, 
56, 8791, 8800, 8804, 8792, 8805, 8796, 8803, 8817, 
57, 8795, 8801, 8811, 8793, 8818, 8799, 8802, 8818, 
58, 8801, 8800, 8813, 8797, 8818, 8803, 8802, 8821, 
59, 8807, 8803, 8814, 8798, 8820, 8805, 8806, 8821, 
60, 8808, 8812, 8825, 8806, 8826, 8806, 8807, 8825, 
61, 8810, 8821, 8827, 8814, 8830, 8813, 8810, 8826, 
62, 8820, 8821, 8834, 8823, 8829, 8816, 8811, 8827, 
63, 8821, 8826, 8837, 8825, 8832, 8823, 8827, 8828, 
64, 8822, 8826, 8838, 8826, 8835, 8829, 8828, 8829, 
65, 8828, 8827, 8839, 8831, 8838, 8831, 8829, 8830, 
66, 8830, 8829, 8841, 8833, 8841, 8834, 8830, 8832, 
67, 8829, 8840, 8841, 8835, 8844, 8837, 8834, 8834, 
68, 8833, 8844, 8841, 8836, 8842, 8837, 8838, 8837, 
69, 8833, 8847, 8842, 8838, 8846, 8841, 8844, 8837, 
70, 8839, 8849, 8844, 8839, 8847, 8843, 8848, 8838, 
71, 8838, 8856, 8844, 8845, 8848, 8845, 8849, 8840, 
72, 8841, 8855, 8847, 8847, 8849, 8846, 8848, 8842, 
73, 8853, 8855, 8849, 8849, 8853, 8849, 8852, 8847, 
