Runtime (microseconds), 96815
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 270, 265, 276, 282, 278, 268, 274, 272, 
1, 272, 275, 285, 286, 282, 269, 276, 278, 
2, 279, 278, 290, 288, 283, 276, 281, 280, 
3, 285, 283, 291, 289, 287, 287, 289, 285, 
4, 287, 285, 295, 290, 291, 289, 290, 289, 
5, 289, 288, 296, 290, 291, 295, 296, 296, 
6, 294, 291, 304, 294, 296, 296, 298, 297, 
7, 299, 292, 304, 296, 295, 297, 304, 298, 
8, 297, 298, 306, 302, 295, 299, 306, 300, 
9, 298, 301, 307, 306, 298, 304, 306, 302, 
10, 301, 303, 308, 307, 298, 305, 308, 305, 
11, 305, 307, 309, 309, 304, 307, 308, 305, 
12, 307, 311, 309, 309, 306, 311, 311, 306, 
13, 311, 313, 311, 309, 308, 311, 312, 311, 
14, 312, 313, 313, 313, 310, 315, 313, 313, 
15, 313, 314, 314, 315, 315, 318, 313, 316, 
16, 317, 320, 318, 319, 319, 320, 315, 318, 
17, 317, 318, 321, 320, 324, 321, 317, 320, 
18, 319, 320, 324, 324, 325, 327, 319, 321, 
19, 322, 321, 325, 325, 326, 329, 323, 326, 
20, 325, 328, 326, 331, 336, 330, 327, 327, 
21, 330, 329, 328, 332, 335, 333, 330, 329, 
22, 332, 332, 331, 333, 338, 334, 331, 329, 
23, 332, 331, 337, 333, 340, 335, 333, 329, 
24, 334, 334, 338, 333, 341, 334, 335, 337, 
25, 335, 336, 339, 336, 341, 335, 338, 339, 
26, 340, 340, 340, 337, 344, 337, 343, 340, 
27, 346, 345, 343, 339, 346, 341, 347, 343, 
28, 343, 348, 341, 340, 347, 344, 347, 340, 
29, 346, 348, 343, 341, 348, 347, 348, 343, 
30, 357, 355, 346, 342, 348, 347, 348, 348, 
31, 358, 357, 353, 343, 349, 347, 351, 348, 
32, 358, 358, 353, 345, 352, 349, 354, 354, 
33, 358, 359, 353, 349, 354, 350, 355, 359, 
34, 359, 359, 354, 351, 355, 351, 358, 359, 
35, 361, 360, 358, 348, 356, 352, 356, 361, 
36, 363, 360, 358, 353, 358, 358, 358, 361, 
37, 364, 361, 360, 357, 361, 361, 360, 360, 
38, 363, 362, 361, 361, 361, 362, 362, 362, 
39, 366, 363, 362, 361, 363, 365, 366, 362, 
40, 367, 363, 363, 367, 364, 367, 372, 362, 
41, 367, 367, 364, 366, 364, 375, 377, 364, 
42, 368, 373, 366, 376, 365, 376, 378, 365, 
43, 368, 375, 374, 373, 366, 378, 378, 365, 
44, 369, 375, 383, 375, 367, 378, 381, 366, 
45, 370, 377, 384, 376, 375, 380, 382, 377, 
46, 372, 384, 382, 380, 378, 382, 382, 373, 
47, 373, 383, 385, 380, 378, 383, 382, 384, 
48, 378, 384, 385, 381, 377, 384, 383, 383, 
49, 380, 383, 385, 381, 378, 384, 385, 384, 
50, 382, 384, 386, 382, 380, 385, 386, 384, 
51, 385, 384, 387, 385, 380, 384, 387, 387, 
52, 385, 385, 390, 387, 380, 385, 390, 388, 
53, 385, 388, 392, 388, 384, 384, 390, 390, 
54, 386, 390, 392, 388, 387, 384, 391, 391, 
55, 386, 393, 395, 389, 389, 386, 391, 391, 
56, 389, 393, 396, 389, 389, 388, 393, 391, 
57, 392, 393, 397, 390, 391, 388, 392, 391, 
58, 391, 394, 397, 390, 393, 389, 394, 392, 
59, 391, 394, 399, 396, 395, 389, 395, 393, 
60, 391, 397, 399, 393, 394, 391, 396, 395, 
61, 396, 400, 399, 393, 394, 390, 397, 395, 
62, 398, 399, 399, 396, 397, 392, 397, 395, 
63, 399, 404, 399, 398, 398, 399, 397, 398, 
64, 400, 404, 399, 400, 398, 404, 398, 399, 
65, 401, 403, 399, 401, 401, 403, 398, 400, 
66, 403, 407, 402, 402, 401, 404, 398, 401, 
67, 403, 406, 402, 402, 402, 404, 400, 400, 
68, 404, 407, 404, 402, 402, 404, 403, 403, 
69, 404, 407, 407, 403, 403, 405, 403, 403, 
70, 406, 408, 409, 406, 403, 406, 404, 404, 
71, 407, 409, 410, 406, 409, 406, 407, 405, 
72, 409, 410, 413, 407, 409, 407, 408, 406, 
73, 412, 413, 417, 410, 409, 408, 408, 408, 
74, 411, 413, 416, 410, 410, 409, 412, 411, 
75, 412, 414, 416, 410, 409, 410, 415, 410, 
76, 412, 413, 417, 409, 412, 410, 416, 411, 
77, 414, 416, 418, 414, 413, 411, 417, 413, 
78, 413, 417, 418, 414, 414, 412, 418, 414, 
79, 414, 416, 419, 413, 415, 413, 419, 415, 
80, 415, 416, 418, 415, 420, 413, 420, 414, 
81, 415, 419, 419, 419, 420, 416, 421, 415, 
82, 416, 422, 418, 420, 421, 417, 421, 416, 
83, 421, 421, 418, 419, 422, 417, 423, 420, 
84, 420, 423, 420, 421, 422, 417, 424, 420, 
85, 419, 424, 421, 421, 424, 417, 425, 423, 
86, 419, 424, 426, 427, 424, 417, 425, 423, 
87, 421, 424, 425, 426, 425, 425, 425, 425, 
88, 423, 424, 423, 426, 425, 426, 425, 425, 
89, 426, 425, 425, 426, 425, 425, 427, 425, 
90, 425, 427, 426, 427, 427, 425, 427, 425, 
91, 426, 428, 429, 428, 427, 427, 428, 426, 
92, 429, 431, 429, 429, 427, 427, 429, 428, 
93, 429, 431, 429, 431, 431, 430, 431, 428, 
94, 428, 431, 430, 432, 432, 431, 430, 429, 
95, 430, 433, 430, 434, 432, 430, 430, 431, 
96, 430, 433, 433, 434, 433, 433, 430, 432, 
97, 430, 434, 434, 434, 434, 432, 430, 432, 
98, 431, 436, 435, 435, 434, 432, 430, 433, 
99, 431, 438, 434, 436, 434, 432, 431, 435, 
100, 434, 436, 435, 436, 436, 433, 432, 434, 
101, 434, 437, 435, 437, 436, 436, 433, 436, 
102, 436, 437, 436, 438, 436, 436, 436, 437, 
103, 437, 438, 436, 438, 435, 436, 437, 438, 
104, 437, 439, 438, 440, 436, 437, 441, 439, 
105, 438, 440, 437, 441, 435, 439, 441, 439, 
106, 439, 441, 438, 441, 437, 439, 440, 440, 
107, 440, 441, 438, 441, 441, 440, 441, 443, 
108, 440, 441, 439, 442, 441, 442, 441, 444, 
109, 441, 441, 440, 443, 441, 443, 442, 445, 
110, 442, 440, 441, 444, 443, 445, 443, 445, 
111, 442, 441, 441, 445, 445, 445, 444, 446, 
112, 446, 445, 442, 447, 445, 451, 446, 447, 
113, 446, 445, 442, 447, 446, 451, 446, 447, 
114, 445, 445, 449, 447, 448, 451, 446, 446, 
115, 446, 445, 447, 448, 449, 451, 449, 448, 
116, 449, 448, 448, 449, 450, 452, 449, 448, 
117, 451, 449, 447, 449, 449, 454, 449, 449, 
118, 451, 450, 447, 450, 450, 454, 450, 449, 
119, 454, 450, 450, 451, 450, 454, 450, 450, 
120, 452, 453, 449, 453, 453, 454, 452, 450, 
121, 453, 452, 449, 454, 453, 455, 452, 451, 
122, 454, 454, 452, 454, 455, 455, 453, 452, 
123, 454, 455, 452, 453, 454, 455, 453, 452, 
124, 455, 455, 454, 453, 454, 458, 455, 453, 
125, 457, 456, 455, 454, 456, 458, 455, 454, 
126, 457, 456, 455, 454, 455, 457, 455, 455, 
127, 457, 457, 455, 454, 455, 458, 455, 458, 
128, 458, 458, 456, 456, 455, 457, 455, 459, 
129, 459, 458, 459, 456, 456, 458, 455, 459, 
130, 459, 459, 458, 457, 456, 457, 455, 460, 
131, 459, 459, 458, 458, 457, 459, 456, 460, 
