Runtime (microseconds), 95985
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 273, 271, 273, 285, 269, 279, 271, 274, 
1, 274, 285, 277, 287, 272, 272, 295, 278, 
2, 280, 296, 287, 289, 275, 279, 298, 279, 
3, 295, 287, 295, 290, 278, 285, 296, 285, 
4, 298, 289, 295, 291, 281, 286, 298, 289, 
5, 296, 296, 300, 295, 286, 286, 306, 294, 
6, 299, 298, 304, 303, 290, 290, 310, 299, 
7, 306, 298, 312, 305, 296, 290, 311, 300, 
8, 307, 302, 324, 307, 299, 302, 313, 308, 
9, 307, 311, 326, 313, 307, 307, 313, 309, 
10, 316, 313, 324, 314, 309, 310, 314, 311, 
11, 315, 324, 326, 313, 309, 312, 317, 316, 
12, 324, 325, 328, 315, 311, 317, 320, 320, 
13, 320, 327, 328, 319, 312, 317, 320, 324, 
14, 324, 328, 330, 323, 313, 320, 323, 324, 
15, 326, 332, 332, 323, 320, 327, 325, 330, 
16, 328, 336, 335, 325, 321, 329, 328, 331, 
17, 332, 333, 336, 329, 326, 335, 336, 335, 
18, 336, 335, 337, 330, 332, 336, 336, 335, 
19, 338, 338, 337, 332, 332, 341, 337, 335, 
20, 339, 340, 338, 337, 331, 342, 337, 339, 
21, 341, 342, 339, 338, 344, 345, 339, 340, 
22, 341, 343, 342, 340, 349, 347, 339, 342, 
23, 344, 344, 343, 343, 349, 349, 340, 342, 
24, 344, 345, 344, 345, 350, 350, 343, 345, 
25, 348, 348, 348, 351, 349, 350, 343, 350, 
26, 349, 348, 350, 352, 349, 352, 343, 351, 
27, 354, 349, 351, 352, 351, 353, 350, 350, 
28, 352, 355, 352, 355, 353, 355, 352, 352, 
29, 363, 357, 354, 355, 352, 354, 353, 352, 
30, 363, 359, 355, 356, 353, 354, 356, 353, 
31, 363, 363, 357, 356, 353, 355, 358, 353, 
32, 366, 362, 358, 358, 362, 357, 362, 360, 
33, 367, 365, 361, 360, 360, 357, 364, 362, 
34, 368, 368, 363, 359, 364, 358, 362, 365, 
35, 370, 368, 364, 365, 367, 366, 363, 366, 
36, 370, 370, 365, 365, 368, 364, 364, 366, 
37, 370, 371, 370, 366, 368, 367, 364, 367, 
38, 370, 371, 371, 370, 369, 368, 369, 369, 
39, 371, 371, 374, 369, 370, 369, 366, 369, 
40, 374, 371, 375, 373, 371, 371, 367, 370, 
41, 375, 373, 374, 372, 372, 372, 367, 371, 
42, 374, 374, 383, 372, 373, 374, 369, 373, 
43, 375, 373, 381, 373, 377, 376, 371, 373, 
44, 376, 375, 382, 375, 376, 377, 372, 376, 
45, 378, 376, 382, 376, 381, 377, 373, 377, 
46, 379, 374, 382, 380, 382, 381, 375, 379, 
47, 379, 374, 382, 379, 387, 379, 377, 379, 
48, 379, 377, 384, 380, 389, 379, 378, 386, 
49, 387, 379, 385, 381, 388, 380, 383, 387, 
50, 388, 380, 388, 383, 388, 384, 384, 387, 
51, 388, 380, 388, 387, 388, 385, 385, 394, 
52, 388, 382, 390, 386, 390, 388, 384, 394, 
53, 388, 384, 390, 387, 389, 389, 388, 393, 
54, 390, 393, 392, 392, 390, 391, 389, 394, 
55, 392, 389, 392, 392, 391, 392, 394, 395, 
56, 394, 391, 393, 393, 392, 393, 397, 394, 
57, 395, 393, 394, 393, 394, 394, 397, 396, 
58, 396, 393, 395, 394, 395, 396, 397, 396, 
59, 399, 394, 397, 393, 394, 397, 399, 397, 
60, 399, 396, 397, 395, 395, 400, 398, 398, 
61, 401, 398, 397, 399, 396, 402, 399, 399, 
62, 402, 399, 398, 399, 396, 403, 400, 398, 
63, 402, 399, 399, 400, 397, 405, 402, 398, 
64, 402, 404, 399, 401, 398, 406, 402, 403, 
65, 406, 406, 401, 401, 399, 407, 403, 403, 
66, 404, 406, 403, 403, 402, 407, 403, 404, 
67, 406, 407, 404, 406, 403, 408, 406, 408, 
68, 407, 408, 405, 409, 407, 409, 409, 407, 
69, 410, 407, 406, 409, 408, 410, 409, 409, 
70, 410, 409, 405, 410, 409, 411, 412, 409, 
71, 411, 410, 405, 412, 412, 411, 413, 410, 
72, 413, 412, 405, 410, 413, 414, 413, 410, 
73, 413, 413, 408, 412, 412, 413, 416, 412, 
74, 413, 416, 409, 413, 413, 411, 416, 412, 
75, 413, 417, 410, 414, 413, 413, 416, 413, 
76, 413, 418, 414, 414, 414, 414, 417, 417, 
77, 414, 417, 415, 415, 418, 415, 417, 417, 
78, 414, 418, 415, 416, 418, 417, 417, 414, 
79, 415, 418, 415, 416, 419, 417, 417, 416, 
80, 416, 418, 415, 419, 419, 420, 417, 419, 
81, 418, 419, 418, 419, 420, 421, 419, 419, 
82, 419, 420, 418, 418, 422, 425, 421, 421, 
83, 419, 421, 419, 418, 424, 425, 421, 420, 
84, 421, 421, 419, 419, 424, 426, 422, 423, 
85, 422, 421, 420, 420, 425, 426, 422, 426, 
86, 423, 422, 421, 421, 428, 426, 424, 426, 
87, 423, 422, 420, 422, 428, 426, 427, 429, 
88, 425, 428, 423, 422, 429, 428, 427, 428, 
89, 427, 428, 426, 425, 429, 429, 429, 429, 
90, 429, 430, 428, 425, 431, 429, 429, 429, 
