Runtime (microseconds), 21396
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 40, 41, 38, 35, 40, 40, 38, 40, 
1, 41, 42, 38, 38, 41, 45, 40, 38, 
2, 43, 44, 42, 38, 41, 46, 43, 40, 
3, 44, 45, 43, 41, 42, 48, 44, 41, 
4, 44, 45, 43, 44, 45, 48, 43, 44, 
5, 46, 45, 44, 46, 46, 49, 46, 46, 
6, 46, 46, 45, 48, 47, 49, 48, 48, 
7, 47, 48, 46, 48, 47, 49, 51, 49, 
8, 47, 50, 47, 48, 50, 50, 49, 50, 
9, 47, 52, 47, 51, 52, 51, 50, 51, 
10, 48, 52, 48, 52, 51, 52, 50, 52, 
11, 49, 53, 51, 54, 53, 52, 51, 53, 
12, 52, 53, 51, 55, 55, 54, 52, 53, 
13, 52, 53, 54, 56, 57, 54, 52, 54, 
14, 53, 53, 54, 56, 56, 55, 53, 55, 
15, 54, 54, 54, 57, 57, 54, 53, 54, 
16, 55, 54, 54, 57, 57, 56, 54, 54, 
17, 53, 54, 58, 57, 58, 56, 55, 54, 
18, 53, 55, 57, 57, 59, 57, 56, 54, 
19, 54, 55, 57, 57, 59, 58, 56, 55, 
20, 57, 56, 57, 58, 59, 57, 57, 57, 
21, 57, 57, 58, 58, 59, 57, 57, 57, 
22, 58, 58, 58, 59, 59, 58, 57, 57, 
23, 58, 59, 58, 60, 59, 58, 58, 57, 
24, 60, 58, 59, 61, 60, 60, 58, 59, 
25, 59, 59, 59, 61, 60, 60, 59, 59, 
26, 58, 60, 61, 61, 61, 60, 59, 60, 
27, 59, 60, 60, 62, 60, 61, 59, 60, 
28, 58, 60, 61, 62, 61, 61, 59, 60, 
29, 59, 60, 61, 62, 61, 61, 60, 61, 
30, 59, 61, 62, 62, 62, 61, 60, 60, 
31, 59, 62, 62, 62, 63, 62, 60, 60, 
32, 61, 61, 62, 63, 62, 61, 62, 61, 
33, 63, 62, 62, 63, 62, 61, 62, 62, 
34, 62, 61, 63, 63, 63, 62, 62, 62, 
35, 63, 63, 63, 63, 63, 62, 63, 62, 
36, 63, 63, 63, 64, 63, 62, 62, 63, 
