Runtime (microseconds), 95993
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 285, 268, 291, 270, 271, 271, 282, 272, 
1, 284, 278, 298, 284, 271, 274, 289, 274, 
2, 286, 280, 298, 285, 282, 283, 290, 276, 
3, 290, 280, 298, 290, 287, 285, 288, 281, 
4, 290, 289, 302, 288, 290, 288, 287, 288, 
5, 290, 292, 304, 289, 293, 293, 293, 291, 
6, 291, 301, 302, 291, 295, 294, 296, 302, 
7, 294, 302, 304, 294, 294, 298, 299, 299, 
8, 303, 304, 306, 296, 301, 300, 304, 304, 
9, 303, 318, 306, 299, 305, 303, 305, 305, 
10, 304, 319, 307, 301, 305, 303, 306, 307, 
11, 311, 320, 309, 303, 313, 304, 308, 309, 
12, 317, 321, 309, 310, 314, 312, 313, 310, 
13, 319, 321, 310, 313, 314, 317, 313, 313, 
14, 322, 322, 312, 320, 318, 321, 316, 315, 
15, 323, 323, 312, 324, 317, 321, 316, 316, 
16, 330, 326, 314, 327, 318, 329, 317, 318, 
17, 331, 327, 325, 330, 320, 326, 319, 320, 
18, 333, 334, 322, 335, 324, 327, 319, 323, 
19, 335, 337, 329, 334, 329, 328, 321, 321, 
20, 336, 337, 334, 334, 337, 332, 323, 322, 
21, 337, 339, 335, 336, 338, 331, 337, 324, 
22, 338, 340, 338, 338, 340, 334, 335, 325, 
23, 338, 341, 337, 342, 341, 341, 341, 326, 
24, 346, 340, 339, 340, 343, 341, 344, 336, 
25, 342, 345, 343, 344, 344, 345, 344, 337, 
26, 351, 345, 346, 345, 343, 347, 347, 346, 
27, 347, 345, 348, 349, 344, 352, 347, 345, 
28, 348, 349, 348, 349, 347, 353, 351, 347, 
29, 348, 348, 350, 353, 355, 354, 351, 348, 
30, 349, 350, 353, 354, 356, 356, 351, 349, 
31, 352, 352, 354, 355, 356, 359, 352, 352, 
32, 360, 354, 354, 356, 357, 360, 357, 357, 
33, 362, 354, 357, 358, 357, 360, 359, 357, 
34, 362, 355, 359, 360, 357, 360, 361, 358, 
35, 363, 357, 361, 360, 359, 361, 362, 359, 
36, 364, 359, 362, 362, 361, 362, 363, 360, 
37, 364, 361, 368, 363, 361, 362, 363, 362, 
38, 364, 363, 366, 365, 365, 364, 366, 368, 
39, 366, 365, 369, 370, 366, 364, 366, 368, 
40, 367, 366, 369, 371, 367, 368, 365, 369, 
41, 369, 367, 370, 373, 367, 368, 369, 370, 
42, 370, 373, 372, 374, 369, 369, 373, 370, 
43, 371, 373, 374, 375, 370, 370, 370, 372, 
44, 373, 373, 375, 374, 374, 372, 371, 374, 
45, 374, 375, 375, 375, 374, 375, 375, 377, 
46, 374, 376, 376, 376, 379, 377, 375, 381, 
47, 374, 378, 378, 378, 379, 379, 378, 383, 
48, 377, 381, 377, 378, 382, 379, 377, 384, 
49, 380, 382, 378, 381, 383, 384, 379, 387, 
50, 381, 383, 380, 382, 383, 386, 383, 388, 
51, 385, 385, 381, 382, 384, 387, 383, 389, 
52, 385, 383, 383, 385, 386, 387, 385, 389, 
53, 386, 384, 387, 387, 386, 389, 387, 392, 
54, 389, 392, 387, 388, 388, 389, 388, 392, 
55, 389, 395, 390, 390, 392, 389, 391, 393, 
56, 389, 395, 389, 391, 396, 390, 392, 393, 
57, 389, 394, 394, 392, 396, 390, 393, 393, 
58, 389, 394, 392, 393, 394, 391, 395, 393, 
59, 390, 395, 393, 394, 397, 392, 398, 396, 
60, 391, 396, 394, 396, 397, 393, 402, 395, 
61, 398, 396, 396, 396, 399, 395, 402, 396, 
62, 397, 396, 395, 397, 400, 397, 402, 398, 
63, 399, 399, 397, 400, 407, 403, 404, 397, 
64, 408, 400, 397, 400, 410, 402, 405, 399, 
65, 407, 400, 398, 400, 412, 397, 405, 401, 
66, 407, 404, 408, 401, 411, 399, 406, 407, 
67, 409, 403, 405, 402, 411, 405, 406, 412, 
68, 410, 406, 406, 405, 410, 405, 406, 411, 
69, 412, 406, 409, 409, 410, 406, 407, 414, 
70, 412, 410, 409, 410, 411, 411, 408, 417, 
71, 412, 410, 408, 411, 413, 414, 408, 416, 
72, 413, 412, 409, 412, 414, 414, 413, 417, 
73, 415, 413, 413, 416, 416, 414, 413, 419, 
74, 416, 419, 413, 417, 418, 413, 414, 419, 
75, 415, 419, 412, 417, 418, 417, 414, 420, 
76, 417, 419, 412, 417, 419, 418, 417, 421, 
77, 417, 420, 414, 418, 419, 421, 418, 422, 
78, 417, 420, 416, 419, 419, 421, 419, 421, 
79, 417, 420, 416, 421, 420, 421, 420, 423, 
80, 418, 420, 415, 421, 421, 422, 421, 422, 
81, 419, 423, 421, 424, 423, 422, 423, 423, 
82, 421, 428, 423, 425, 423, 425, 426, 426, 
83, 426, 429, 423, 425, 424, 427, 426, 426, 
84, 425, 430, 425, 428, 423, 427, 426, 429, 
85, 425, 429, 424, 428, 426, 429, 427, 428, 
86, 425, 430, 426, 428, 426, 428, 428, 429, 
87, 428, 430, 427, 430, 427, 430, 428, 431, 
88, 428, 432, 430, 428, 430, 429, 429, 431, 
89, 427, 432, 431, 429, 428, 429, 432, 431, 
90, 431, 433, 433, 430, 430, 433, 431, 431, 
91, 430, 433, 431, 429, 431, 432, 432, 431, 
92, 432, 433, 432, 433, 434, 432, 434, 431, 
93, 434, 434, 432, 434, 434, 432, 435, 430, 
94, 437, 433, 434, 434, 434, 434, 434, 431, 
95, 436, 434, 433, 435, 435, 436, 434, 434, 
96, 440, 434, 434, 435, 435, 438, 437, 433, 
97, 440, 436, 435, 436, 436, 438, 434, 438, 
98, 442, 438, 434, 437, 435, 439, 439, 438, 
99, 442, 439, 435, 437, 436, 439, 439, 439, 
100, 441, 444, 435, 438, 436, 439, 435, 441, 
101, 444, 444, 437, 439, 437, 440, 439, 441, 
102, 445, 445, 438, 440, 443, 441, 439, 441, 
103, 445, 445, 442, 439, 443, 442, 440, 441, 
104, 447, 445, 443, 439, 444, 445, 441, 444, 
105, 448, 445, 444, 441, 446, 445, 446, 443, 
106, 450, 446, 445, 442, 446, 444, 445, 444, 
107, 452, 446, 446, 446, 446, 445, 446, 447, 
108, 453, 446, 450, 451, 446, 447, 446, 447, 
109, 454, 450, 451, 451, 448, 454, 447, 448, 
110, 454, 452, 451, 451, 449, 448, 450, 449, 
111, 454, 451, 452, 450, 450, 448, 449, 451, 
112, 453, 452, 452, 451, 452, 449, 450, 451, 
113, 454, 452, 453, 451, 453, 450, 451, 452, 
114, 455, 452, 453, 452, 452, 450, 452, 452, 
115, 455, 452, 454, 453, 453, 453, 451, 453, 
116, 455, 453, 455, 452, 452, 452, 451, 453, 
117, 455, 454, 455, 453, 453, 453, 451, 454, 
118, 455, 454, 455, 454, 453, 454, 452, 455, 
119, 457, 455, 456, 454, 453, 454, 453, 455, 
120, 457, 455, 457, 454, 455, 455, 456, 455, 
121, 457, 457, 456, 455, 455, 454, 457, 458, 
122, 457, 458, 457, 456, 455, 455, 458, 458, 
123, 458, 459, 457, 456, 456, 455, 458, 458, 
124, 459, 459, 458, 457, 457, 456, 462, 459, 
125, 459, 458, 458, 457, 458, 459, 461, 458, 
126, 459, 459, 460, 457, 459, 459, 460, 460, 
127, 460, 460, 460, 459, 459, 460, 460, 460, 
128, 463, 459, 461, 460, 460, 460, 461, 461, 
129, 463, 462, 461, 461, 462, 461, 461, 462, 
130, 464, 461, 463, 460, 462, 461, 461, 463, 
131, 464, 462, 463, 460, 461, 461, 462, 463, 
132, 464, 461, 465, 464, 462, 462, 463, 464, 
133, 464, 464, 465, 464, 464, 462, 463, 463, 
134, 464, 464, 465, 465, 463, 462, 463, 463, 
135, 464, 464, 465, 465, 464, 463, 462, 464, 
136, 465, 466, 465, 464, 464, 463, 464, 465, 
137, 466, 464, 464, 465, 465, 464, 464, 467, 
138, 466, 465, 465, 465, 466, 464, 464, 466, 
139, 465, 465, 466, 466, 466, 464, 465, 467, 
140, 466, 465, 466, 465, 467, 463, 465, 466, 
