Runtime (microseconds), 19041
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 43, 38, 38, 38, 37, 39, 41, 39, 
1, 42, 45, 41, 40, 41, 43, 43, 42, 
2, 43, 46, 42, 43, 43, 43, 44, 43, 
3, 45, 47, 43, 44, 44, 43, 44, 46, 
4, 45, 48, 44, 45, 45, 44, 46, 48, 
5, 45, 49, 44, 46, 45, 44, 47, 48, 
6, 46, 52, 45, 47, 48, 45, 48, 48, 
7, 48, 53, 48, 48, 48, 48, 48, 50, 
8, 49, 53, 50, 48, 48, 49, 48, 51, 
9, 52, 53, 52, 51, 49, 49, 49, 53, 
10, 52, 54, 52, 50, 49, 51, 50, 54, 
11, 53, 54, 53, 51, 51, 50, 52, 53, 
12, 53, 54, 52, 50, 52, 51, 53, 54, 
13, 54, 54, 54, 50, 52, 53, 53, 54, 
14, 55, 54, 56, 51, 53, 53, 53, 55, 
15, 54, 58, 57, 52, 55, 54, 55, 56, 
16, 55, 58, 56, 53, 56, 55, 54, 56, 
17, 55, 58, 56, 56, 56, 55, 55, 56, 
18, 56, 58, 57, 56, 56, 55, 56, 57, 
19, 58, 58, 58, 57, 57, 55, 56, 58, 
20, 57, 59, 58, 57, 57, 55, 58, 57, 
21, 58, 59, 58, 58, 57, 57, 56, 58, 
22, 59, 60, 57, 57, 57, 57, 57, 58, 
23, 58, 59, 57, 58, 59, 57, 57, 58, 
24, 58, 59, 57, 59, 60, 57, 59, 60, 
25, 59, 61, 59, 59, 60, 58, 59, 59, 
26, 59, 60, 58, 61, 60, 59, 59, 59, 
27, 59, 60, 59, 60, 61, 59, 60, 60, 
28, 60, 60, 60, 60, 61, 60, 60, 60, 
29, 60, 60, 60, 60, 62, 60, 60, 61, 
30, 62, 61, 61, 61, 61, 60, 60, 62, 
31, 62, 61, 61, 61, 62, 61, 61, 61, 
32, 62, 62, 61, 61, 62, 60, 61, 61, 
33, 62, 62, 62, 62, 62, 61, 61, 62, 
34, 62, 62, 63, 61, 61, 61, 61, 62, 
35, 62, 62, 61, 61, 62, 61, 62, 62, 
36, 62, 63, 61, 62, 62, 61, 61, 61, 
37, 62, 62, 61, 62, 62, 61, 63, 62, 
38, 62, 62, 61, 62, 63, 61, 63, 63, 
39, 62, 62, 61, 62, 63, 62, 63, 63, 
40, 62, 62, 62, 62, 62, 62, 63, 63, 
41, 62, 63, 62, 63, 62, 63, 63, 63, 
42, 64, 63, 62, 62, 62, 63, 63, 63, 
