Runtime (microseconds), 5094515
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3
0, 540, 535, 548, 544, 
1, 539, 539, 537, 537, 
2, 545, 538, 545, 545, 
3, 544, 543, 558, 546, 
4, 559, 555, 555, 555, 
5, 557, 557, 557, 557, 
6, 566, 566, 561, 561, 
7, 568, 572, 568, 571, 
8, 572, 575, 575, 575, 
9, 573, 573, 575, 574, 
10, 575, 572, 574, 574, 
11, 575, 575, 575, 575, 
12, 577, 577, 577, 577, 
13, 578, 577, 578, 578, 
14, 580, 579, 580, 580, 
15, 582, 581, 580, 581, 
16, 582, 585, 585, 585, 
17, 589, 589, 585, 585, 
18, 591, 591, 591, 589, 
19, 592, 594, 592, 592, 
20, 594, 596, 594, 596, 
21, 596, 596, 596, 596, 
22, 597, 597, 598, 598, 
23, 598, 598, 598, 598, 
24, 598, 598, 599, 601, 
25, 601, 600, 599, 600, 
26, 605, 605, 601, 601, 
27, 607, 602, 607, 607, 
28, 608, 608, 608, 608, 
29, 610, 610, 609, 607, 
30, 612, 612, 609, 608, 
31, 610, 610, 611, 611, 
32, 612, 611, 611, 612, 
33, 614, 613, 613, 612, 
34, 615, 615, 614, 614, 
35, 615, 616, 616, 617, 
36, 617, 617, 617, 617, 
37, 620, 620, 619, 619, 
38, 622, 620, 619, 620, 
39, 624, 621, 621, 620, 
40, 623, 623, 623, 623, 
41, 623, 623, 623, 624, 
42, 625, 625, 625, 627, 
43, 626, 628, 628, 628, 
44, 628, 628, 628, 628, 
45, 629, 629, 629, 630, 
46, 631, 631, 631, 631, 
47, 632, 632, 632, 632, 
48, 633, 633, 633, 633, 
49, 634, 635, 635, 634, 
50, 637, 638, 638, 638, 
51, 637, 637, 637, 637, 
52, 641, 638, 641, 638, 
53, 641, 640, 640, 640, 
54, 642, 641, 642, 642, 
55, 643, 641, 643, 643, 
56, 645, 645, 643, 644, 
57, 646, 644, 646, 651, 
58, 649, 649, 646, 652, 
59, 648, 648, 647, 647, 
60, 649, 648, 648, 648, 
61, 651, 651, 651, 650, 
62, 652, 651, 651, 652, 
63, 653, 653, 653, 653, 
64, 656, 656, 654, 654, 
65, 657, 657, 655, 657, 
66, 658, 658, 658, 658, 
67, 659, 659, 657, 658, 
68, 658, 659, 659, 659, 
69, 660, 659, 661, 660, 
70, 661, 661, 661, 661, 
71, 662, 661, 662, 662, 
72, 663, 663, 663, 664, 
73, 667, 667, 667, 667, 
74, 670, 670, 670, 668, 
75, 672, 672, 672, 672, 
76, 673, 673, 673, 673, 
77, 675, 675, 675, 676, 
78, 678, 676, 676, 676, 
79, 679, 679, 678, 678, 
80, 681, 681, 681, 682, 
81, 682, 681, 681, 683, 
82, 682, 682, 682, 683, 
83, 684, 684, 684, 684, 
84, 687, 687, 687, 687, 
85, 690, 690, 689, 689, 
86, 692, 692, 691, 691, 
87, 692, 693, 693, 693, 
88, 692, 692, 692, 692, 
89, 694, 693, 693, 694, 
90, 696, 696, 696, 694, 
91, 697, 697, 697, 698, 
92, 697, 697, 697, 697, 
93, 699, 699, 699, 698, 
94, 700, 698, 699, 699, 
95, 700, 700, 700, 700, 
96, 702, 702, 701, 700, 
97, 706, 704, 704, 704, 
98, 705, 705, 705, 705, 
99, 705, 705, 707, 707, 
100, 708, 708, 708, 707, 
101, 708, 709, 709, 709, 
102, 709, 709, 709, 710, 
103, 711, 711, 711, 711, 
104, 712, 712, 710, 711, 
105, 712, 712, 711, 711, 
106, 713, 713, 713, 712, 
107, 715, 715, 714, 715, 
108, 716, 716, 714, 715, 
109, 717, 717, 716, 716, 
110, 720, 718, 719, 719, 
111, 720, 720, 721, 721, 
112, 720, 720, 722, 722, 
113, 722, 722, 722, 722, 
114, 723, 723, 723, 723, 
115, 724, 723, 723, 724, 
116, 724, 724, 724, 724, 
117, 726, 726, 726, 726, 
118, 727, 727, 728, 727, 
119, 728, 728, 729, 729, 
120, 729, 728, 729, 728, 
121, 729, 729, 729, 728, 
122, 732, 732, 729, 729, 
123, 733, 733, 734, 734, 
124, 734, 734, 734, 734, 
125, 734, 734, 734, 734, 
126, 735, 735, 736, 737, 
127, 736, 736, 736, 736, 
128, 737, 737, 736, 736, 
129, 739, 739, 737, 739, 
130, 739, 739, 740, 738, 
131, 740, 740, 740, 740, 
132, 741, 741, 741, 741, 
133, 742, 742, 742, 742, 
134, 742, 742, 742, 742, 
135, 744, 744, 743, 743, 
136, 746, 746, 746, 746, 
137, 748, 747, 748, 747, 
138, 749, 749, 749, 751, 
139, 750, 750, 750, 750, 
140, 751, 751, 751, 751, 
141, 752, 752, 752, 752, 
142, 752, 752, 752, 752, 
143, 752, 752, 752, 752, 
144, 755, 752, 753, 753, 
145, 754, 754, 754, 754, 
146, 755, 755, 754, 754, 
147, 756, 755, 755, 756, 
148, 757, 756, 756, 756, 
149, 759, 759, 758, 758, 
150, 760, 760, 760, 760, 
151, 761, 759, 759, 760, 
152, 764, 761, 761, 761, 
153, 765, 765, 765, 764, 
154, 766, 765, 764, 764, 
155, 766, 766, 766, 766, 
156, 767, 767, 766, 768, 
157, 771, 769, 767, 767, 
158, 772, 770, 770, 768, 
159, 774, 772, 773, 773, 
160, 775, 775, 775, 773, 
161, 777, 777, 777, 777, 
162, 777, 777, 776, 776, 
163, 778, 778, 776, 777, 
164, 778, 778, 778, 778, 
165, 779, 778, 779, 779, 
166, 779, 779, 780, 780, 
167, 778, 779, 781, 781, 
168, 780, 779, 779, 781, 
169, 782, 782, 782, 782, 
170, 781, 783, 782, 783, 
171, 784, 784, 784, 784, 
172, 785, 785, 786, 786, 
173, 787, 787, 786, 786, 
174, 787, 787, 786, 786, 
175, 788, 788, 788, 788, 
176, 788, 787, 788, 788, 
177, 788, 788, 789, 789, 
178, 789, 790, 789, 789, 
179, 790, 791, 791, 791, 
180, 793, 793, 793, 791, 
181, 792, 791, 793, 793, 
182, 793, 793, 792, 793, 
183, 793, 793, 794, 794, 
184, 795, 793, 794, 794, 
185, 796, 796, 796, 795, 
186, 796, 796, 797, 797, 
187, 796, 796, 796, 797, 
188, 798, 798, 798, 798, 
189, 798, 797, 798, 798, 
190, 799, 799, 799, 799, 
191, 801, 800, 798, 799, 
192, 802, 800, 801, 799, 
193, 802, 802, 802, 801, 
194, 802, 802, 802, 802, 
195, 806, 806, 804, 803, 
196, 806, 804, 804, 804, 
197, 806, 806, 806, 806, 
198, 807, 807, 807, 806, 
199, 809, 807, 807, 807, 
200, 809, 809, 808, 808, 
201, 811, 811, 811, 809, 
202, 811, 810, 811, 811, 
203, 813, 811, 813, 813, 
204, 813, 813, 813, 813, 
205, 813, 812, 814, 814, 
206, 814, 814, 814, 814, 
207, 814, 814, 814, 814, 
208, 814, 814, 814, 814, 
209, 815, 815, 815, 815, 
210, 817, 817, 816, 816, 
211, 817, 817, 817, 817, 
212, 820, 819, 820, 820, 
213, 820, 820, 820, 819, 
214, 822, 820, 820, 821, 
215, 822, 822, 820, 822, 
216, 822, 822, 822, 822, 
217, 823, 823, 823, 823, 
218, 824, 824, 824, 824, 
219, 824, 824, 826, 826, 
220, 825, 825, 826, 826, 
221, 825, 825, 826, 827, 
222, 827, 827, 826, 826, 
223, 827, 827, 827, 827, 
224, 829, 829, 828, 828, 
225, 830, 829, 829, 829, 
226, 830, 831, 831, 829, 
227, 832, 833, 834, 834, 
228, 832, 832, 832, 832, 
229, 833, 832, 833, 834, 
230, 835, 834, 834, 834, 
231, 838, 838, 834, 835, 
232, 837, 837, 837, 837, 
233, 838, 838, 839, 839, 
234, 840, 840, 840, 841, 
235, 840, 838, 839, 840, 
236, 841, 841, 841, 841, 
237, 843, 843, 843, 843, 
238, 844, 843, 843, 842, 
239, 843, 843, 843, 843, 
240, 843, 843, 843, 844, 
241, 848, 844, 844, 844, 
242, 847, 844, 844, 844, 
243, 848, 845, 847, 845, 
244, 850, 850, 850, 848, 
245, 851, 850, 850, 849, 
246, 854, 850, 850, 855, 
247, 854, 853, 853, 853, 
248, 853, 854, 854, 853, 
249, 854, 857, 854, 857, 
250, 854, 853, 855, 857, 
251, 855, 855, 854, 855, 
252, 854, 854, 854, 854, 
253, 856, 856, 858, 858, 
254, 856, 857, 857, 857, 
255, 857, 857, 857, 858, 
256, 859, 857, 857, 857, 
257, 859, 859, 858, 858, 
258, 860, 860, 860, 859, 
259, 860, 860, 860, 860, 
260, 861, 860, 860, 860, 
261, 862, 862, 862, 862, 
262, 863, 865, 863, 863, 
263, 862, 862, 862, 864, 
264, 864, 862, 863, 863, 
265, 866, 866, 865, 865, 
266, 867, 868, 865, 865, 
267, 866, 865, 865, 866, 
268, 867, 867, 866, 866, 
269, 867, 867, 867, 867, 
270, 868, 868, 868, 868, 
271, 868, 868, 869, 869, 
272, 869, 869, 869, 869, 
273, 871, 870, 870, 870, 
274, 871, 871, 871, 871, 
275, 873, 873, 871, 872, 
276, 873, 873, 873, 873, 
277, 875, 875, 874, 874, 
278, 877, 877, 877, 874, 
279, 877, 877, 877, 877, 
280, 877, 877, 879, 877, 
281, 877, 877, 877, 879, 
282, 877, 877, 877, 877, 
283, 877, 877, 877, 878, 
284, 878, 878, 879, 879, 
285, 879, 879, 879, 879, 
286, 880, 880, 880, 880, 
287, 881, 881, 881, 880, 
288, 881, 881, 881, 881, 
289, 881, 880, 881, 882, 
290, 881, 881, 881, 881, 
291, 881, 881, 881, 881, 
292, 882, 881, 882, 883, 
293, 882, 882, 882, 884, 
294, 882, 882, 882, 883, 
295, 883, 883, 883, 883, 
296, 884, 884, 884, 883, 
297, 885, 885, 884, 884, 
298, 885, 884, 884, 884, 
299, 886, 885, 885, 885, 
300, 887, 887, 887, 886, 
301, 887, 887, 887, 887, 
302, 887, 887, 887, 887, 
303, 888, 887, 887, 888, 
304, 888, 888, 888, 888, 
305, 889, 889, 889, 889, 
306, 890, 889, 889, 889, 
307, 891, 891, 889, 889, 
308, 890, 890, 891, 891, 
309, 892, 891, 891, 891, 
310, 894, 894, 894, 892, 
311, 894, 894, 894, 894, 
312, 894, 894, 893, 894, 
313, 894, 894, 893, 895, 
314, 895, 895, 894, 895, 
315, 895, 894, 894, 896, 
316, 896, 895, 895, 895, 
317, 898, 896, 895, 896, 
318, 898, 896, 896, 896, 
319, 899, 898, 898, 898, 
320, 902, 899, 899, 900, 
321, 902, 902, 902, 901, 
322, 903, 902, 903, 902, 
323, 903, 903, 903, 902, 
324, 903, 903, 903, 903, 
325, 904, 904, 904, 905, 
326, 905, 905, 905, 905, 
327, 905, 905, 905, 906, 
328, 907, 907, 907, 906, 
329, 907, 906, 907, 907, 
330, 908, 907, 907, 907, 
331, 907, 907, 908, 908, 
332, 908, 907, 907, 908, 
333, 908, 908, 908, 907, 
334, 910, 908, 908, 908, 
335, 911, 911, 911, 911, 
336, 911, 911, 911, 911, 
337, 913, 913, 911, 911, 
338, 913, 913, 912, 912, 
339, 913, 912, 915, 915, 
340, 914, 914, 914, 914, 
341, 914, 914, 913, 913, 
342, 914, 913, 915, 915, 
343, 915, 915, 913, 913, 
344, 915, 915, 915, 914, 
345, 916, 916, 917, 917, 
346, 916, 916, 916, 917, 
347, 917, 917, 916, 917, 
348, 917, 918, 918, 918, 
349, 920, 917, 918, 918, 
350, 920, 917, 920, 920, 
351, 920, 920, 920, 919, 
352, 920, 920, 920, 920, 
353, 921, 921, 920, 920, 
354, 922, 922, 922, 922, 
355, 922, 922, 922, 922, 
356, 923, 923, 923, 923, 
357, 924, 924, 924, 923, 
358, 925, 925, 923, 923, 
359, 924, 924, 924, 924, 
360, 924, 924, 925, 924, 
361, 925, 924, 925, 926, 
362, 926, 926, 926, 926, 
363, 925, 926, 925, 925, 
364, 926, 926, 926, 925, 
365, 928, 928, 928, 927, 
366, 928, 927, 928, 927, 
367, 930, 930, 927, 928, 
368, 929, 929, 928, 928, 
369, 930, 930, 930, 930, 
370, 930, 930, 930, 930, 
371, 932, 930, 930, 930, 
372, 932, 932, 932, 931, 
373, 930, 931, 932, 932, 
374, 931, 931, 931, 932, 
375, 931, 931, 931, 932, 
376, 932, 932, 932, 932, 
377, 931, 931, 931, 933, 
378, 932, 932, 932, 932, 
379, 932, 932, 934, 932, 
380, 933, 933, 933, 933, 
381, 934, 933, 934, 933, 
382, 936, 936, 934, 934, 
383, 936, 936, 936, 936, 
384, 936, 936, 936, 936, 
385, 936, 936, 937, 937, 
386, 937, 937, 936, 936, 
387, 938, 938, 937, 937, 
388, 938, 938, 939, 939, 
389, 938, 938, 938, 939, 
390, 938, 938, 938, 939, 
391, 938, 938, 939, 940, 
392, 939, 940, 939, 939, 
393, 940, 939, 939, 939, 
394, 941, 940, 939, 939, 
395, 940, 941, 942, 942, 
396, 940, 940, 942, 942, 
397, 940, 940, 940, 942, 
398, 941, 941, 941, 941, 
399, 941, 941, 941, 940, 
400, 940, 942, 941, 941, 
401, 941, 941, 941, 941, 
402, 942, 942, 941, 942, 
403, 943, 942, 942, 942, 
404, 943, 943, 943, 943, 
405, 944, 944, 944, 942, 
406, 943, 943, 943, 943, 
407, 945, 943, 945, 943, 
408, 944, 944, 943, 944, 
409, 945, 945, 945, 945, 
410, 944, 944, 945, 945, 
411, 945, 945, 945, 945, 
412, 945, 945, 945, 945, 
413, 946, 946, 945, 945, 
414, 946, 945, 946, 946, 
415, 947, 947, 946, 946, 
416, 945, 946, 946, 946, 
417, 946, 946, 945, 945, 
418, 946, 946, 946, 946, 
419, 946, 946, 946, 946, 
420, 947, 946, 946, 946, 
421, 947, 947, 947, 947, 
422, 948, 947, 947, 947, 
423, 948, 948, 948, 948, 
424, 949, 949, 949, 949, 
425, 950, 950, 949, 948, 
426, 950, 950, 950, 950, 
427, 950, 950, 950, 951, 
428, 951, 951, 950, 951, 
429, 952, 952, 952, 952, 
430, 954, 954, 954, 954, 
431, 954, 954, 953, 953, 
432, 955, 955, 954, 955, 
433, 955, 955, 955, 955, 
434, 954, 954, 955, 954, 
435, 955, 955, 956, 956, 
436, 956, 956, 956, 956, 
437, 956, 956, 955, 956, 
438, 956, 956, 956, 956, 
439, 956, 956, 955, 956, 
440, 955, 955, 955, 958, 
441, 957, 957, 956, 955, 
442, 957, 957, 957, 957, 
443, 957, 957, 957, 957, 
444, 959, 959, 958, 958, 
445, 960, 959, 960, 959, 
446, 961, 960, 961, 961, 
447, 960, 960, 959, 961, 
448, 959, 959, 959, 960, 
449, 960, 960, 959, 960, 
450, 962, 962, 961, 961, 
451, 963, 963, 961, 961, 
452, 964, 963, 963, 962, 
453, 964, 964, 964, 964, 
454, 964, 964, 964, 964, 
455, 965, 964, 964, 964, 
456, 964, 964, 964, 964, 
457, 965, 965, 965, 965, 
458, 965, 966, 965, 965, 
459, 965, 965, 967, 965, 
460, 966, 966, 966, 965, 
461, 967, 967, 965, 966, 
462, 967, 967, 967, 966, 
463, 969, 969, 968, 969, 
464, 969, 969, 969, 968, 
465, 969, 969, 969, 969, 
466, 969, 969, 969, 968, 
467, 970, 970, 970, 970, 
468, 970, 970, 970, 970, 
469, 970, 970, 970, 970, 
470, 971, 972, 971, 970, 
471, 972, 971, 972, 972, 
472, 972, 972, 972, 973, 
473, 973, 973, 972, 971, 
474, 973, 973, 973, 973, 
475, 973, 972, 973, 973, 
476, 973, 973, 973, 973, 
477, 973, 973, 973, 973, 
478, 973, 973, 973, 973, 
479, 974, 973, 973, 974, 
480, 974, 974, 974, 973, 
481, 974, 974, 974, 974, 
482, 974, 974, 974, 974, 
483, 975, 975, 975, 974, 
484, 974, 974, 973, 974, 
485, 974, 974, 974, 974, 
486, 974, 974, 974, 975, 
487, 975, 975, 974, 975, 
488, 975, 975, 975, 975, 
489, 975, 974, 975, 975, 
490, 975, 975, 975, 975, 
491, 976, 976, 975, 976, 
492, 975, 975, 977, 977, 
493, 975, 975, 976, 977, 
494, 975, 975, 975, 975, 
495, 976, 976, 976, 975, 
496, 977, 977, 977, 977, 
497, 976, 979, 976, 976, 
498, 976, 976, 977, 977, 
499, 978, 976, 978, 978, 
500, 977, 977, 977, 977, 
501, 978, 978, 978, 978, 
502, 978, 977, 978, 978, 
503, 977, 977, 977, 977, 
504, 978, 978, 978, 978, 
505, 978, 978, 978, 978, 
506, 978, 977, 978, 978, 
507, 978, 978, 978, 978, 
508, 979, 977, 978, 979, 
509, 978, 978, 978, 978, 
510, 978, 978, 978, 979, 
511, 978, 978, 978, 979, 
512, 979, 979, 979, 979, 
513, 979, 979, 978, 979, 
514, 980, 980, 980, 979, 
515, 981, 981, 980, 980, 
516, 981, 981, 981, 981, 
517, 982, 982, 982, 982, 
518, 982, 982, 982, 982, 
519, 983, 982, 982, 982, 
520, 983, 983, 982, 983, 
521, 983, 983, 983, 983, 
522, 983, 983, 983, 983, 
523, 984, 982, 984, 984, 
524, 983, 983, 983, 985, 
525, 983, 983, 983, 983, 
526, 985, 985, 985, 983, 
527, 985, 985, 984, 984, 
528, 985, 985, 985, 985, 
529, 985, 985, 984, 985, 
530, 985, 986, 986, 985, 
531, 985, 986, 986, 986, 
532, 986, 986, 986, 986, 
533, 986, 986, 986, 986, 
534, 986, 985, 987, 987, 
535, 986, 987, 987, 988, 
536, 986, 988, 988, 988, 
537, 988, 988, 986, 987, 
538, 988, 987, 987, 988, 
539, 987, 987, 987, 987, 
540, 987, 987, 987, 987, 
541, 987, 987, 987, 987, 
542, 987, 987, 987, 986, 
543, 987, 987, 987, 987, 
544, 987, 987, 987, 987, 
545, 990, 990, 990, 990, 
546, 990, 990, 990, 990, 
547, 989, 989, 990, 990, 
548, 990, 990, 990, 990, 
549, 990, 990, 990, 990, 
550, 991, 989, 989, 990, 
551, 991, 991, 991, 989, 
552, 991, 991, 991, 991, 
553, 991, 991, 991, 991, 
554, 991, 991, 991, 991, 
555, 992, 992, 991, 991, 
556, 993, 993, 992, 992, 
557, 993, 993, 993, 993, 
558, 993, 993, 993, 993, 
559, 993, 993, 993, 993, 
560, 994, 994, 994, 992, 
561, 993, 994, 994, 993, 
562, 993, 993, 993, 993, 
563, 993, 993, 993, 993, 
564, 994, 994, 994, 994, 
565, 994, 993, 994, 994, 
566, 996, 996, 994, 994, 
567, 995, 995, 996, 995, 
568, 995, 995, 995, 993, 
569, 996, 995, 996, 995, 
570, 997, 995, 996, 996, 
571, 998, 998, 996, 996, 
572, 998, 998, 998, 998, 
573, 998, 997, 998, 997, 
574, 998, 998, 998, 998, 
